timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-06-15,44.04,44.09,41.75,43.73,355287.54016,1592265599999,15285580.7524259,46769,172681.57889,7433260.963164,0
2020-06-16,43.73,44.22,43.33,43.88,215557.59073,1592351999999,9436824.369403,33537,109525.54878,4795510.2098273,0
2020-06-17,43.9,45.04,43.0,44.07,324893.86142,1592438399999,14346683.2404897,45652,159528.2479,7045861.7506731,0
2020-06-18,44.07,44.23,42.88,43.43,193534.98938,1592524799999,8454598.7423494,32774,90881.19416,3970993.8171803,0
2020-06-19,43.43,43.73,42.57,42.89,304810.97536,1592611199999,13177549.1287969,39094,146936.24366,6353506.0840621,0
2020-06-20,42.89,43.85,42.21,43.57,202428.9463,1592697599999,8709765.1207691,32764,98462.33947,4237599.1267937,0
2020-06-21,43.57,43.83,42.88,43.0,159632.6785,1592783999999,6913195.7711694,24986,79133.48738,3427728.3268752,0
2020-06-22,43.0,44.67,42.94,44.3,281907.39739,1592870399999,12383199.9091788,34486,145472.39497,6390511.7186688,0
2020-06-23,44.3,44.49,43.89,44.18,219437.96099,1592956799999,9687570.3990332,30539,109741.56203,4845275.1856471,0
2020-06-24,44.18,44.69,42.1,42.65,357937.97223,1593043199999,15461096.4397973,49816,162206.79726,7009572.9957909,0
2020-06-25,42.65,43.0,41.68,42.35,241972.00632,1593129599999,10274173.0759525,33515,110060.85591,4674542.7219074,0
2020-06-26,42.34,43.6,41.37,43.09,348389.34208,1593215999999,14853210.4044505,47569,172112.83096,7342127.9633767,0
2020-06-27,43.1,43.12,39.11,41.06,301504.6343,1593302399999,12500262.7682874,45758,136307.23233,5652088.0844668,0
2020-06-28,41.04,42.05,40.48,41.37,169011.98685,1593388799999,6984592.7145514,28350,90669.34509,3747662.6796136,0
2020-06-29,41.37,42.29,40.59,41.87,323346.172,1593475199999,13400088.9615602,38361,165912.63099,6877343.5510592,0
2020-06-30,41.87,42.07,40.73,41.17,170712.36761,1593561599999,7047775.850108,26189,81721.65019,3373768.5370289,0
2020-07-01,41.16,42.01,40.96,41.77,189759.33668,1593647999999,7889028.9814239,27100,95851.49466,3985986.7343243,0
2020-07-02,41.76,41.9,40.28,41.05,274520.05417,1593734399999,11294890.1957212,34825,135864.02169,5589516.4732355,0
2020-07-03,41.03,41.7,40.89,41.14,190294.77564,1593820799999,7860587.6040164,27007,90737.32607,3750021.0092083,0
2020-07-04,41.13,42.23,41.06,42.11,239298.32793,1593907199999,9986664.029021,33010,126008.49034,5260662.0325421,0
2020-07-05,42.11,42.2,40.75,41.58,235045.82858,1593993599999,9752587.2429427,31821,106527.37623,4421454.1748382,0
2020-07-06,41.58,44.31,41.5,44.06,368489.71516,1594079999999,15857759.2091878,47338,191107.34214,8221887.7560388,0
2020-07-07,44.07,44.49,43.06,43.39,307753.44376,1594166399999,13417182.8209459,37184,152716.19659,6660167.3467929,0
2020-07-08,43.39,45.62,43.1,45.35,537390.40825,1594252799999,24100589.4894504,59397,264447.64555,11861634.4000392,0
2020-07-09,45.35,45.87,43.57,44.33,413268.76529,1594339199999,18508763.9474714,50271,200193.09131,8975042.1753545,0
2020-07-10,44.34,44.64,43.44,44.3,256685.44543,1594425599999,11325710.6723385,34160,128216.64503,5659729.6205416,0
2020-07-11,44.32,44.77,43.85,44.69,186318.68972,1594511999999,8259738.9982672,27163,92030.38631,4080980.0070263,0
2020-07-12,44.68,45.3,43.7,44.7,245471.12147,1594598399999,10954049.9587285,34963,118106.92652,5272799.4943934,0
2020-07-13,44.72,45.59,42.31,43.92,445103.8423,1594684799999,19783707.2392492,52216,212729.34717,9472990.3750407,0
2020-07-14,43.91,44.09,42.86,43.88,246958.9888,1594771199999,10753439.3524858,33873,123317.32656,5371228.4319533,0
2020-07-15,43.88,44.06,42.81,43.33,216931.7592,1594857599999,9414665.1219019,31043,104477.50596,4535422.9727776,0
2020-07-16,43.34,43.49,40.85,42.09,389747.37081,1594943999999,16388849.4941322,48225,184472.95298,7757259.6944901,0
2020-07-17,42.09,42.49,41.72,41.9,201904.6002,1595030399999,8482168.9087271,27190,104242.34237,4379456.1324272,0
2020-07-18,41.88,42.9,41.73,42.45,171429.48278,1595116799999,7261317.079744,24619,80650.08669,3418306.5746448,0
2020-07-19,42.45,42.89,41.83,42.64,195427.40326,1595203199999,8265623.2485772,25550,101805.33968,4305241.0432209,0
2020-07-20,42.65,42.79,41.37,41.94,180313.88112,1595289599999,7608229.1871633,26277,84565.7615,3568960.5119482,0
2020-07-21,41.94,44.11,41.87,43.77,314440.37624,1595375999999,13653758.5128644,43360,163382.25868,7093423.5583467,0
2020-07-22,43.77,45.12,43.2,44.96,335459.88539,1595462399999,14753443.1558658,44272,173254.17012,7618532.2659006,0
2020-07-23,44.96,45.63,44.52,44.94,432494.11351,1595548799999,19488260.3589614,48442,215860.64094,9727170.2932718,0
2020-07-24,44.93,44.96,43.93,44.11,246802.56871,1595635199999,10968239.4447895,38143,114393.74225,5085499.4134256,0
2020-07-25,44.12,49.52,44.03,49.16,908436.85403,1595721599999,43121417.1466133,108707,496154.23219,23538484.6969162,0
2020-07-26,49.16,50.79,47.49,48.1,895757.19561,1595807999999,43736445.022485,98088,443891.79158,21668817.3878324,0
2020-07-27,48.07,55.83,46.85,53.28,1501022.7139,1595894399999,76319950.4080479,175662,736681.75299,37466413.4828347,0
2020-07-28,53.29,57.92,51.65,55.75,1524796.93339,1595980799999,83657329.5222327,163363,749480.08383,41157797.2363245,0
2020-07-29,55.76,56.97,54.65,55.16,827762.01759,1596067199999,46195373.4472572,93016,415799.38352,23205043.4255432,0
2020-07-30,55.17,58.61,53.91,56.75,1024240.96809,1596153599999,57655048.2407161,110317,514826.47616,28996317.6106473,0
2020-07-31,56.73,59.26,55.78,58.13,656214.79104,1596239999999,37799292.0562786,82077,320754.77935,18479271.1179944,0
2020-08-01,58.13,62.23,57.55,61.65,1209772.30685,1596326399999,72750836.991993,131191,615518.19648,37019584.483838,0
2020-08-02,61.65,65.17,51.79,56.77,1811190.59194,1596412799999,106128081.2660031,220173,880863.20396,51627290.8044932,0
2020-08-03,56.77,60.03,55.71,58.48,825040.86283,1596499199999,48042233.8805329,90556,404795.53062,23582260.3785883,0
2020-08-04,58.51,59.62,56.26,57.61,625555.61417,1596585599999,36194009.1430542,67911,305831.40897,17700159.3064333,0
2020-08-05,57.62,59.77,56.73,58.88,716365.47473,1596671999999,41978222.9782419,80403,350756.44755,20555772.3139141,0
2020-08-06,58.88,60.68,57.69,59.03,822577.34534,1596758399999,48695999.6888676,87529,402438.868,23820641.4757399,0
2020-08-07,59.03,61.08,54.51,57.17,897911.44061,1596844799999,52389315.890209,103522,424446.49055,24804832.6256296,0
2020-08-08,57.19,58.55,56.46,58.46,428217.7033,1596931199999,24648595.7487879,53174,216896.16012,12483586.7082601,0
2020-08-09,58.46,58.67,56.0,56.96,368846.69372,1597017599999,21154392.5154948,49402,179411.32048,10291154.7474502,0
2020-08-10,56.96,59.4,56.38,58.27,651148.79465,1597103999999,37767773.9869943,73594,328883.32983,19082391.3994287,0
2020-08-11,58.27,59.67,52.37,54.1,887598.71928,1597190399999,49937919.2300356,100659,411944.45128,23184129.9865758,0
2020-08-12,54.11,55.05,51.55,54.52,645092.49922,1597276799999,34861226.1993342,72351,321078.72358,17353979.3865148,0
2020-08-13,54.54,57.3,51.86,57.14,837109.90719,1597363199999,45688905.9967991,92912,420075.974,22936948.1822468,0
2020-08-14,57.14,57.85,55.82,56.78,728312.30047,1597449599999,41365693.2699539,73765,360011.7308,20455443.2695023,0
2020-08-15,56.78,60.87,56.45,59.85,1137795.12262,1597535999999,66736568.520312,106793,572711.67994,33613869.4744028,0
2020-08-16,59.85,64.6,57.8,63.87,1576897.59255,1597622399999,97000374.9397375,152835,787172.81573,48474380.6835042,0
2020-08-17,63.89,68.88,61.34,67.22,1790813.80276,1597708799999,116245941.7852515,185466,904209.77896,58775654.2599314,0
2020-08-18,67.22,68.37,63.37,65.4,1562910.41383,1597795199999,103317811.9423166,164948,763043.0099,50443548.7763624,0
2020-08-19,65.42,67.15,58.73,62.12,1699324.38729,1597881599999,105697900.025474,164176,818969.67936,50965096.5428355,0
2020-08-20,62.08,63.68,61.0,62.8,867577.35764,1597967999999,54226397.3021562,93332,420268.48168,26277503.4613544,0
2020-08-21,62.8,63.9,58.77,59.2,1054292.68684,1598054399999,64713283.3289637,119137,514400.68386,31581584.6429551,0
2020-08-22,59.18,60.54,57.76,60.21,735637.16639,1598140799999,43559095.845974,79156,367093.55996,21740287.0141067,0
2020-08-23,60.21,61.63,58.01,60.55,629697.6774,1598227199999,37577206.2334837,71965,322530.20827,19254138.1915494,0
2020-08-24,60.56,63.01,59.97,62.02,687323.05849,1598313599999,42512670.1728616,77430,332580.6004,20575002.2410482,0
2020-08-25,62.03,62.29,56.6,58.34,1171220.25124,1598399999999,69265853.4447933,114548,574469.67005,33993277.2154741,0
2020-08-26,58.33,59.1,57.02,58.1,663386.26018,1598486399999,38515676.3160957,68908,332066.51954,19280274.5577502,0
2020-08-27,58.11,59.24,53.91,56.1,975870.10827,1598572799999,55177834.1631139,90053,462437.67755,26154618.9319683,0
2020-08-28,56.12,58.28,55.33,57.38,644522.18905,1598659199999,36748399.4045395,63623,309462.43338,17642366.0371951,0
2020-08-29,57.36,58.18,56.93,56.97,408492.18575,1598745599999,23507419.6507849,43516,204047.03051,11744787.379019,0
2020-08-30,56.95,62.95,56.93,62.89,839317.10194,1598831999999,50554543.1594392,90157,430552.85021,25907708.3522254,0
2020-08-31,62.89,63.7,60.51,60.92,680146.78621,1598918399999,42096579.0183941,78559,335459.42238,20772362.7200236,0
2020-09-01,60.94,64.31,59.69,62.69,972744.47944,1599004799999,60949621.548338,101049,492173.44724,30847901.1835895,0
2020-09-02,62.68,63.19,56.32,58.06,934006.30005,1599091199999,55622757.788497,103266,431841.86826,25735997.7766637,0
2020-09-03,58.07,58.62,45.33,47.28,1324245.74096,1599177599999,70829796.0880798,144885,640628.65516,34299927.0889631,0
2020-09-04,47.28,52.38,46.24,50.32,1476516.48212,1599263999999,72672986.3875758,161363,737868.1454,36335122.3717021,0
2020-09-05,50.33,51.32,45.21,47.83,1350657.16967,1599350399999,64939622.8922979,133199,663428.43144,31906892.1306531,0
2020-09-06,47.82,49.25,46.28,47.92,653592.78694,1599436799999,31350140.4871573,69849,328381.58594,15751018.0463388,0
2020-09-07,47.93,49.18,45.22,48.84,826692.56519,1599523199999,39178475.9024551,83808,410105.85375,19449439.0591532,0
2020-09-08,48.85,49.35,45.98,47.47,760182.50564,1599609599999,36217916.4656975,77671,377343.63298,17987567.2554838,0
2020-09-09,47.47,48.81,46.52,47.82,378772.50759,1599695999999,18086146.4859451,38639,193684.92337,9249207.6116582,0
2020-09-10,47.82,49.45,47.77,48.67,474471.86038,1599782399999,23124448.1519773,45998,240972.94953,11745508.5976841,0
2020-09-11,48.65,49.59,47.37,48.96,367092.22089,1599868799999,17795692.8565707,37211,177236.88028,8594505.565378,0
2020-09-12,48.95,51.31,48.38,50.8,451949.52403,1599955199999,22526760.7039176,40384,228929.01059,11408092.038514,0
2020-09-13,50.82,51.04,47.26,48.15,458828.41821,1600041599999,22491968.4025884,47732,213748.12436,10486592.1511644,0
2020-09-14,48.17,49.65,47.11,49.08,493683.75375,1600127999999,23889800.0519541,48550,247129.83244,11957884.0948161,0
2020-09-15,49.08,50.37,48.1,48.31,615374.46932,1600214399999,30324133.0068738,55967,307005.0609,15125953.1659356,0
2020-09-16,48.29,48.75,46.91,47.76,409293.57783,1600300799999,19641762.8650696,39278,204653.01411,9820771.3637253,0
2020-09-17,47.76,49.67,47.64,48.85,412392.29057,1600387199999,20027421.9666725,37509,206211.38052,10014215.4851744,0
2020-09-18,48.85,49.07,47.44,48.54,322351.62539,1600473599999,15606108.2084333,29396,156393.81939,7573486.8915697,0
2020-09-19,48.53,49.03,47.94,48.52,225043.69543,1600559999999,10911627.6386474,20442,112627.99024,5462964.0488603,0
2020-09-20,48.51,48.51,46.15,47.09,309678.11312,1600646399999,14655189.8259405,32523,142861.10492,6759984.1072396,0
2020-09-21,47.1,47.64,41.59,43.16,724381.66742,1600732799999,32251827.7301862,67893,343226.34299,15288997.3705589,0
2020-09-22,43.17,44.79,42.75,44.47,334632.72915,1600819199999,14655664.3296406,30283,168596.58717,7381171.6296301,0
2020-09-23,44.47,45.14,42.25,42.96,416831.71649,1600905599999,18334844.4941458,40774,204291.00726,8984772.2695464,0
2020-09-24,42.99,45.29,42.56,44.92,385922.04928,1600991999999,17040575.2431905,37560,194166.3406,8576185.1088975,0
2020-09-25,44.92,46.58,43.97,46.02,417026.33099,1601078399999,18981897.4434856,40013,212534.91588,9675910.9413253,0
2020-09-26,46.01,46.56,45.12,46.03,239828.37016,1601164799999,11012106.7215482,24117,118046.11864,5422038.1204423,0
2020-09-27,46.01,46.62,44.56,46.05,299821.64354,1601251199999,13723604.1728721,28584,151072.50467,6917044.9903137,0
2020-09-28,46.05,47.14,44.8,45.23,500347.34059,1601337599999,23201352.7828467,41300,247438.76598,11477857.8074912,0
2020-09-29,45.23,45.85,44.95,45.69,314875.69765,1601423999999,14304470.5167336,24712,156180.61346,7095826.0248598,0
2020-09-30,45.68,46.7,45.44,46.24,294138.00474,1601510399999,13522251.9359599,25914,150850.68875,6936169.8107434,0
2020-10-01,46.26,48.46,45.23,46.25,691422.81613,1601596799999,32358413.4157879,61223,352951.31988,16524494.3626268,0
2020-10-02,46.25,46.97,43.19,44.88,518670.86558,1601683199999,23374092.7277957,45906,245115.01685,11047655.8697537,0
2020-10-03,44.88,45.97,44.72,45.51,225825.74372,1601769599999,10251368.171526,20596,117872.79106,5347530.4714037,0
2020-10-04,45.5,47.07,45.28,46.69,257423.66188,1601855999999,11876813.2284272,23414,127273.87042,5870617.1210677,0
2020-10-05,46.68,47.08,45.53,46.34,288147.27514,1601942399999,13330240.0624723,27061,143899.05321,6657788.9566672,0
2020-10-06,46.35,48.25,45.52,45.99,650720.47185,1602028799999,30394416.8606215,54752,318918.58338,14902841.2590672,0
2020-10-07,46.01,46.96,45.02,46.55,384596.71962,1602115199999,17705158.8502509,37381,189124.82158,8705686.5674857,0
2020-10-08,46.56,47.5,45.45,47.21,412581.66491,1602201599999,19225906.3202001,40934,204398.84846,9527961.397195,0
2020-10-09,47.21,48.2,46.59,47.78,402514.89168,1602287999999,19072193.1607668,39974,204067.74247,9671665.226229,0
2020-10-10,47.78,50.46,47.76,48.88,426163.73877,1602374399999,21004622.6621016,49531,222092.07041,10941653.9889673,0
2020-10-11,48.89,51.27,48.66,50.48,393329.63182,1602460799999,19761562.474248,43519,201289.30667,10111832.7827751,0
2020-10-12,50.48,51.5,49.24,50.58,622150.70858,1602547199999,31453313.2649317,58695,303659.22608,15351526.367919,0
2020-10-13,50.58,50.71,48.8,49.89,468445.05222,1602633599999,23391991.8133577,43960,231580.72585,11564665.8473205,0
2020-10-14,49.9,51.04,49.27,49.79,381873.31223,1602719999999,19133732.714963,40356,186044.13035,9323600.9644267,0
2020-10-15,49.79,50.24,48.8,49.53,349966.03743,1602806399999,17351907.6486338,36449,173216.16882,8589966.1542506,0
2020-10-16,49.52,49.84,45.6,47.6,603775.07786,1602892799999,28593842.0184204,66327,290094.5795,13739162.8649646,0
2020-10-17,47.61,47.64,46.28,46.93,222964.85752,1602979199999,10497057.8389143,26798,102254.88454,4814583.6347167,0
2020-10-18,46.92,47.98,46.78,47.54,164733.27305,1603065599999,7805904.884539,18535,79176.77324,3751650.6539988,0
2020-10-19,47.54,48.44,46.8,47.99,316808.83163,1603151999999,15130105.4102499,33495,159555.2247,7620023.4697443,0
2020-10-20,47.99,48.46,46.36,46.88,399254.84677,1603238399999,18896873.0924829,39816,197771.35762,9361414.171941,0
2020-10-21,46.88,55.0,46.85,52.98,1425655.0175,1603324799999,73309576.4555291,138648,725079.15159,37303806.1442567,0
2020-10-22,52.98,56.31,52.97,54.35,1405890.00408,1603411199999,77327816.2303919,122481,694682.7989,38204703.6322323,0
2020-10-23,54.35,57.0,53.02,55.42,1079055.89232,1603497599999,59587249.9274848,91699,540893.12549,29875578.7445851,0
2020-10-24,55.41,59.64,54.83,59.23,945746.17086,1603583999999,54668506.1651542,87804,489643.49845,28302784.6373707,0
2020-10-25,59.22,60.0,56.53,58.84,907068.98603,1603670399999,52879298.0785873,89548,445039.78256,25964039.7786925,0
2020-10-26,58.83,59.31,54.94,56.82,937505.27029,1603756799999,53674188.7390686,89363,449044.82674,25710055.5018127,0
2020-10-27,56.8,59.06,56.46,57.91,846694.24825,1603843199999,48919719.2000587,78399,417669.19683,24135918.6272901,0
2020-10-28,57.9,60.55,54.71,55.77,1227549.68318,1603929599999,70621904.7241045,116245,591082.35538,34014945.2872347,0
2020-10-29,55.76,56.57,53.37,54.87,798253.73442,1604015999999,44138399.0642294,68890,403372.21402,22307672.3303757,0
2020-10-30,54.88,55.78,52.2,54.01,706074.89769,1604102399999,38012823.4838059,63397,350097.29662,18850346.9781949,0
2020-10-31,54.02,56.5,53.6,55.72,593903.97546,1604188799999,32842454.195905,57738,289767.60275,16025413.9871738,0
2020-11-01,55.69,56.19,54.07,55.6,369373.81151,1604275199999,20377654.8658563,34500,180004.45246,9933133.5085916,0
2020-11-02,55.6,56.84,53.01,53.8,700498.4928,1604361599999,38304588.6046088,61578,340465.64318,18604902.5912936,0
2020-11-03,53.82,54.37,51.13,53.96,672320.16238,1604447999999,35538087.9202807,64468,321561.91912,16998842.10254,0
2020-11-04,53.96,55.24,51.59,54.67,801009.79133,1604534399999,42873857.8930592,71359,415343.97166,22223471.8179684,0
2020-11-05,54.7,59.73,54.62,58.95,1366335.62939,1604620799999,78053912.1651952,135925,680964.71467,38926311.8529324,0
2020-11-06,58.94,63.68,58.61,63.2,1735473.54314,1604707199999,106582211.4200329,177692,869043.66618,53391047.4790031,0
2020-11-07,63.22,64.77,57.0,58.9,1655539.62718,1604793599999,101656386.7819311,172494,784770.87941,48242380.6012366,0
2020-11-08,58.9,62.03,58.52,61.02,795875.09498,1604879999999,47974026.2325454,76411,394436.82262,23785624.2203803,0
2020-11-09,61.0,61.86,57.37,59.23,997800.78526,1604966399999,59500899.1666013,97529,515685.77076,30775370.3255306,0
2020-11-10,59.22,59.6,57.04,57.93,639990.21607,1605052799999,37334044.1550524,70862,318900.611,18604130.4363654,0
2020-11-11,57.94,60.53,57.8,59.27,824536.88147,1605139199999,49135913.0916862,83030,417061.53867,24853162.2117292,0
2020-11-12,59.28,60.82,57.6,60.72,830578.26228,1605225599999,48949867.8524848,87671,427182.17021,25201482.855705,0
2020-11-13,60.72,66.66,60.14,65.96,1974381.67036,1605311999999,125824947.0014505,257296,1005155.89444,64082055.5759684,0
2020-11-14,65.96,66.32,61.63,63.85,1017826.05829,1605398399999,64664038.1716187,163536,495114.97059,31460597.7276774,0
2020-11-15,63.83,64.43,61.08,62.28,685249.75502,1605484799999,42937719.0781967,87860,334468.71196,20965116.902474,0
2020-11-16,62.29,74.62,62.08,73.84,2526207.15962,1605571199999,174408345.8385892,291414,1282673.46123,88581945.5707065,0
2020-11-17,73.83,77.0,71.36,76.32,2844994.89879,1605657599999,210321473.6289226,366969,1462222.23002,108152673.2248566,0
2020-11-18,76.32,77.13,67.77,73.42,2653342.04102,1605743999999,193749896.6949428,286533,1303783.45836,95320070.9992467,0
2020-11-19,73.41,83.4,71.47,81.53,2773824.05583,1605830399999,216138873.5744106,385582,1380965.7587,107583945.927898,0
2020-11-20,81.54,85.63,79.99,82.53,2386175.15236,1605916799999,196229165.3065574,331704,1212746.70199,99732049.3443215,0
2020-11-21,82.55,88.5,80.1,87.14,2521719.40828,1606003199999,212594343.033746,297869,1273221.53915,107377751.6545354,0
2020-11-22,87.09,87.92,77.3,82.87,2048304.58082,1606089599999,171408076.0270896,238468,1004587.20876,84127858.4659998,0
2020-11-23,82.87,90.93,80.8,89.03,2535636.06789,1606175999999,220072734.1900282,289664,1291947.65348,112179018.4956096,0
2020-11-24,89.04,94.02,84.6,89.25,2621715.64303,1606262399999,235080123.5942253,353058,1326792.518,118998399.3257395,0
2020-11-25,89.27,90.76,78.05,81.75,1631940.24087,1606348799999,141140495.3003431,212329,793521.28702,68699428.1585752,0
2020-11-26,81.75,83.29,64.45,71.0,3435959.29518,1606435199999,251435782.4059192,422548,1686142.3829,123458253.9354145,0
2020-11-27,70.99,73.5,65.3,69.15,1707521.50402,1606521599999,118203288.9302582,213682,855364.4723,59198087.4921665,0
2020-11-28,69.18,74.97,68.26,72.7,1483068.35897,1606607999999,106171116.7407572,181396,746710.33955,53477645.176034,0
2020-11-29,72.68,81.07,71.51,78.91,1514540.21111,1606694399999,115532599.7287442,229427,772594.41194,58917554.4966919,0
2020-11-30,78.89,88.46,76.63,87.65,2118965.66781,1606780799999,176439147.7540077,301333,1090788.71223,90949155.3574582,0
2020-12-01,87.66,93.01,79.56,85.08,3600461.26285,1606867199999,316329074.0803772,538823,1783622.37386,156870703.6722239,0
2020-12-02,85.07,90.63,82.61,88.9,2135078.47937,1606953599999,185587960.28621113,348663,1055779.62977,91845568.3331646,0
2020-12-03,88.89,91.5,85.46,89.0,1690248.45885,1607039999999,149648537.4796246,299422,839927.22355,74388695.7075143,0
2020-12-04,89.01,89.84,77.8,79.52,1701697.85317,1607126399999,144315548.66815,233567,793289.48628,67362727.2190837,0
2020-12-05,79.52,84.28,78.61,83.14,1278363.44579,1607212799999,104622408.5642311,183040,605934.03163,49634431.1939252,0
2020-12-06,83.11,85.19,80.31,83.55,921046.75996,1607299199999,76405873.3239923,139936,459250.82573,38104662.7742392,0
2020-12-07,83.54,86.87,81.73,83.37,1145446.47407,1607385599999,96166838.1865423,194711,570198.80331,47867996.9974729,0
2020-12-08,83.37,84.83,75.41,76.76,1230953.86975,1607471999999,98587741.4199429,217078,590692.87106,47321722.1550332,0
2020-12-09,76.75,78.14,72.13,77.41,1378314.59353,1607558399999,104645905.6562271,184970,695445.23973,52807978.0021345,0
2020-12-10,77.41,77.66,72.51,74.7,900570.5582,1607644799999,67806633.6994112,107088,435349.9008,32796515.9742075,0
2020-12-11,74.77,75.09,69.87,72.2,1484095.85234,1607731199999,106519712.1956132,171384,735789.83478,52810720.1691854,0
2020-12-12,72.2,77.58,71.97,76.67,872394.12884,1607817599999,65737747.0803373,127433,461836.00294,34805254.6432605,0
2020-12-13,76.64,84.38,75.52,82.28,1278882.98328,1607903999999,102688853.3434067,188999,650006.13424,52202255.0414696,0
2020-12-14,82.27,82.98,79.11,82.35,1102081.73026,1607990399999,89440711.0002851,174704,557959.54365,45290699.0003643,0
2020-12-15,82.38,84.93,80.39,81.32,1348469.20889,1608076799999,110776073.6065539,228718,677154.0633,55642669.8904149,0
2020-12-16,81.36,93.44,78.31,92.94,2349124.19924,1608163199999,201924000.2116802,299842,1177677.02166,101266900.2753522,0
2020-12-17,92.94,109.8,90.0,101.01,4161454.89253,1608249599999,414585850.6995055,605965,2047241.3263,203918902.5704257,0
2020-12-18,100.99,112.88,99.24,109.34,3141671.53609,1608335999999,337670222.209057,569257,1570795.93919,168908812.6959444,0
2020-12-19,109.34,124.24,105.31,119.85,2753360.19971,1608422399999,316850965.364659,489308,1386427.90328,159698538.2345624,0
2020-12-20,119.85,123.21,109.76,114.58,2671305.32839,1608508799999,313367367.832653,513158,1312221.54526,154094701.5915049,0
2020-12-21,114.59,118.65,100.31,104.45,2599527.81365,1608595199999,283146069.8185513,401306,1225838.55563,133833670.1012184,0
2020-12-22,104.48,114.63,98.35,114.32,3210319.32528,1608681599999,342738420.00107193,479898,1626183.99647,173891919.8340068,0
2020-12-23,114.31,117.29,95.23,102.45,3923591.07434,1608767999999,424020893.5197937,666325,1902847.44999,205804202.6548466,0
2020-12-24,102.46,112.32,98.55,111.13,2696980.51697,1608854399999,282469396.3783904,439395,1351979.47635,141689110.1902879,0
2020-12-25,111.13,128.63,108.18,127.78,3117913.94898,1608940799999,370546271.46844685,517497,1609513.43168,191300456.33123568,0
2020-12-26,127.74,135.19,124.94,129.61,3461075.6473,1609027199999,449830180.9840205,532001,1740153.09123,226276247.5593848,0
2020-12-27,129.61,139.47,121.88,127.88,3743173.13001,1609113599999,494840941.2477168,620934,1861449.86344,246025995.353295,0
2020-12-28,127.83,137.41,126.37,129.83,2349842.95502,1609199999999,309678082.06320834,441642,1180375.50184,155538274.8989812,0
2020-12-29,129.84,130.9,120.0,128.8,1732248.38409,1609286399999,218608845.4084634,395856,856257.65594,108074532.2535385,0
2020-12-30,128.8,133.11,122.63,130.05,1727676.641,1609372799999,220908109.4346975,433275,871145.68362,111450462.7815709,0
2020-12-31,130.06,130.35,121.98,124.21,1248723.03424,1609459199999,156991311.0348211,276558,611576.6816,76895708.7051612,0
2021-01-01,124.22,133.97,122.89,126.24,1539801.80815,1609545599999,197556175.35603687,349403,774044.64682,99343347.8582534,0
2021-01-02,126.2,142.0,123.15,136.96,2442266.765,1609631999999,323461384.1554043,569576,1231554.82173,163210674.1419643,0
2021-01-03,136.94,164.7,135.3,161.24,3813834.07669,1609718399999,568621276.8387069,861814,2011044.64195,299961529.53033954,0
2021-01-04,161.23,173.66,139.31,155.34,3530422.20392,1609804799999,551040498.8754889,869279,1756052.47648,274383365.7109106,0
2021-01-05,155.33,162.8,146.52,158.43,1998205.92425,1609891199999,308980342.1990161,477603,979205.18314,151487230.0641618,0
2021-01-06,158.46,169.72,154.95,168.92,1857831.43166,1609977599999,302208185.2799369,538480,959881.68331,156239121.7320667,0
2021-01-07,168.96,181.22,161.18,169.35,2493533.9948,1610063999999,424745168.46115315,821999,1259034.92458,214619728.7788629,0
2021-01-08,169.35,181.92,150.0,172.19,2843159.7034,1610150399999,479867965.4656461,920205,1364861.50667,230726268.3245718,0
2021-01-09,172.28,178.8,163.3,177.26,1749781.84973,1610236799999,299170389.2869181,627933,885341.30263,151372860.0459854,0
2021-01-10,177.27,185.83,161.86,170.07,2269705.0446,1610323199999,397700165.5603781,758526,1119665.73786,196456832.1646472,0
2021-01-11,170.06,170.74,112.7,138.87,4989528.65149,1610409599999,676718971.8054448,1330771,2438118.48392,330611847.48000515,0
2021-01-12,138.88,146.86,128.0,133.42,2825579.61257,1610495999999,388334448.47173536,705629,1412060.08561,194093919.062928,0
2021-01-13,133.44,148.46,125.9,147.38,2153426.27798,1610582399999,294745960.6848974,591714,1128774.33684,154745131.320576,0
2021-01-14,147.39,156.89,143.55,152.5,2033762.60027,1610668799999,304472230.4060609,558995,1021749.67464,153033184.5145753,0
2021-01-15,152.46,155.74,130.0,143.65,2104225.5121,1610755199999,304793400.3979503,651698,1034055.24494,150008938.8233709,0
2021-01-16,143.66,152.59,139.28,143.52,1784053.82975,1610841599999,260477969.6066686,540898,901769.9816,131680425.0340839,0
2021-01-17,143.52,147.0,136.22,142.8,1379082.3792,1610927999999,195777669.99104872,431558,679465.24934,96490798.5518237,0
2021-01-18,142.78,154.99,138.44,151.96,1644947.14813,1611014399999,242255237.7443352,458723,833987.17925,122895416.0999745,0
2021-01-19,151.97,166.02,150.18,151.86,2288798.47777,1611100799999,364329170.4371604,772775,1142013.14139,181797603.9544146,0
2021-01-20,151.85,156.15,138.4,149.69,2037654.31965,1611187199999,300191114.5686793,621515,1009456.4119,148796307.2883707,0
2021-01-21,149.67,150.25,125.64,129.72,2114912.93172,1611273599999,288136729.7504045,614839,1038649.32644,141536980.0846366,0
2021-01-22,129.7,141.85,122.7,137.66,1979078.0056,1611359999999,267423454.4764786,686050,1020510.82992,138063995.5167877,0
2021-01-23,137.65,143.52,135.05,137.67,969988.56158,1611446399999,134724709.0993206,364548,498210.53526,69203550.3134769,0
